window_id,id,video_target,target,temporal_target,window_type,phase_name,phase_index,sample_weight,timestamp,window_start_timestamp,window_end_timestamp,center_timestamp,sequence_length,frame_count,frame_paths,timestamps,time_of_alert,time_of_event,seconds_to_alert,seconds_to_event,duration,video_path,split,source_peak_timestamp,source_peak_risk_score,source_peak_prob_class_2,source_peak_prob_class_3
01750_context_hard_negative_005_020_000,01750,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,20.0,16.5,20.0,18.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01750\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01750\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01750\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01750\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01750\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01750\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01750\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01750\\t_020_000.jpg""]","[16.5, 17.0, 17.5, 18.0, 18.5, 19.0, 19.5, 20.0]",,,,,40.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01750.mp4,train,19.0,0.7406107783317566,0.2002442479133606,0.540366530418396
01752_context_hard_negative_001_023_500,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,23.5,20.0,23.5,21.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_500.jpg""]","[20.0, 20.5, 21.0, 21.5, 22.0, 22.5, 23.0, 23.5]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,24.5,0.697936475276947,0.1186366751790046,0.579299807548523
01752_context_hard_negative_002_024_000,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,24.0,20.5,24.0,22.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_024_000.jpg""]","[20.5, 21.0, 21.5, 22.0, 22.5, 23.0, 23.5, 24.0]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,24.5,0.697936475276947,0.1186366751790046,0.579299807548523
01752_context_hard_negative_003_024_500,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,24.5,21.0,24.5,22.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_024_500.jpg""]","[21.0, 21.5, 22.0, 22.5, 23.0, 23.5, 24.0, 24.5]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,24.5,0.697936475276947,0.1186366751790046,0.579299807548523
01752_context_hard_negative_004_025_000,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,25.0,21.5,25.0,23.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_025_000.jpg""]","[21.5, 22.0, 22.5, 23.0, 23.5, 24.0, 24.5, 25.0]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,24.5,0.697936475276947,0.1186366751790046,0.579299807548523
01752_context_hard_negative_005_025_500,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,25.5,22.0,25.5,23.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_025_500.jpg""]","[22.0, 22.5, 23.0, 23.5, 24.0, 24.5, 25.0, 25.5]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,24.5,0.697936475276947,0.1186366751790046,0.579299807548523
01752_context_hard_negative_006_017_000,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,17.0,13.5,17.0,15.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_013_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_014_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_014_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_015_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_015_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_000.jpg""]","[13.5, 14.0, 14.5, 15.0, 15.5, 16.0, 16.5, 17.0]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,18.0,0.6563409566879272,0.1814927011728286,0.4748482704162597
01752_context_hard_negative_007_017_500,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,17.5,14.0,17.5,15.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_014_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_014_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_015_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_015_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_500.jpg""]","[14.0, 14.5, 15.0, 15.5, 16.0, 16.5, 17.0, 17.5]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,18.0,0.6563409566879272,0.1814927011728286,0.4748482704162597
01752_context_hard_negative_008_018_000,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,18.0,14.5,18.0,16.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_014_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_015_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_015_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_018_000.jpg""]","[14.5, 15.0, 15.5, 16.0, 16.5, 17.0, 17.5, 18.0]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,18.0,0.6563409566879272,0.1814927011728286,0.4748482704162597
01752_context_hard_negative_009_018_500,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,18.5,15.0,18.5,16.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_015_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_015_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_018_500.jpg""]","[15.0, 15.5, 16.0, 16.5, 17.0, 17.5, 18.0, 18.5]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,18.0,0.6563409566879272,0.1814927011728286,0.4748482704162597
01752_context_hard_negative_010_019_000,01752,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,19.0,15.5,19.0,17.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01752\\t_015_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01752\\t_019_000.jpg""]","[15.5, 16.0, 16.5, 17.0, 17.5, 18.0, 18.5, 19.0]",,,,,40.261,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01752.mp4,train,18.0,0.6563409566879272,0.1814927011728286,0.4748482704162597
01754_context_hard_negative_001_027_000,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,27.0,23.5,27.0,25.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_000.jpg""]","[23.5, 24.0, 24.5, 25.0, 25.5, 26.0, 26.5, 27.0]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,28.0,0.7722131609916687,0.2325418591499328,0.5396713018417358
01754_context_hard_negative_002_027_500,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,27.5,24.0,27.5,25.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_500.jpg""]","[24.0, 24.5, 25.0, 25.5, 26.0, 26.5, 27.0, 27.5]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,28.0,0.7722131609916687,0.2325418591499328,0.5396713018417358
01754_context_hard_negative_003_028_000,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,28.0,24.5,28.0,26.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_000.jpg""]","[24.5, 25.0, 25.5, 26.0, 26.5, 27.0, 27.5, 28.0]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,28.0,0.7722131609916687,0.2325418591499328,0.5396713018417358
01754_context_hard_negative_004_028_500,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,28.5,25.0,28.5,26.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_500.jpg""]","[25.0, 25.5, 26.0, 26.5, 27.0, 27.5, 28.0, 28.5]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,28.0,0.7722131609916687,0.2325418591499328,0.5396713018417358
01754_context_hard_negative_005_029_000,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,29.0,25.5,29.0,27.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_029_000.jpg""]","[25.5, 26.0, 26.5, 27.0, 27.5, 28.0, 28.5, 29.0]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,28.0,0.7722131609916687,0.2325418591499328,0.5396713018417358
01754_context_hard_negative_006_022_500,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,22.5,19.0,22.5,20.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_500.jpg""]","[19.0, 19.5, 20.0, 20.5, 21.0, 21.5, 22.0, 22.5]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,23.5,0.7691448330879211,0.2432693392038345,0.5258755087852478
01754_context_hard_negative_007_023_000,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,23.0,19.5,23.0,21.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_023_000.jpg""]","[19.5, 20.0, 20.5, 21.0, 21.5, 22.0, 22.5, 23.0]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,23.5,0.7691448330879211,0.2432693392038345,0.5258755087852478
01754_context_hard_negative_008_023_500,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,23.5,20.0,23.5,21.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_023_500.jpg""]","[20.0, 20.5, 21.0, 21.5, 22.0, 22.5, 23.0, 23.5]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,23.5,0.7691448330879211,0.2432693392038345,0.5258755087852478
01754_context_hard_negative_009_024_000,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,24.0,20.5,24.0,22.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_024_000.jpg""]","[20.5, 21.0, 21.5, 22.0, 22.5, 23.0, 23.5, 24.0]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,23.5,0.7691448330879211,0.2432693392038345,0.5258755087852478
01754_context_hard_negative_010_024_500,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,24.5,21.0,24.5,22.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_024_500.jpg""]","[21.0, 21.5, 22.0, 22.5, 23.0, 23.5, 24.0, 24.5]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,23.5,0.7691448330879211,0.2432693392038345,0.5258755087852478
01754_context_hard_negative_011_029_500,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,29.5,26.0,29.5,27.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_029_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_029_500.jpg""]","[26.0, 26.5, 27.0, 27.5, 28.0, 28.5, 29.0, 29.5]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,30.0,0.768008291721344,0.2319151163101196,0.5360931754112244
01754_context_hard_negative_012_030_000,01754,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,30.0,26.5,30.0,28.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01754\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_027_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_028_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_029_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_029_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01754\\t_030_000.jpg""]","[26.5, 27.0, 27.5, 28.0, 28.5, 29.0, 29.5, 30.0]",,,,,39.7,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01754.mp4,train,30.0,0.768008291721344,0.2319151163101196,0.5360931754112244
01756_context_hard_negative_001_025_500,01756,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,25.5,22.0,25.5,23.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01756\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_025_500.jpg""]","[22.0, 22.5, 23.0, 23.5, 24.0, 24.5, 25.0, 25.5]",,,,,38.267,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01756.mp4,train,26.5,0.6484670639038086,0.0918937176465988,0.5565733313560486
01756_context_hard_negative_002_026_000,01756,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,26.0,22.5,26.0,24.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01756\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_026_000.jpg""]","[22.5, 23.0, 23.5, 24.0, 24.5, 25.0, 25.5, 26.0]",,,,,38.267,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01756.mp4,train,26.5,0.6484670639038086,0.0918937176465988,0.5565733313560486
01756_context_hard_negative_003_026_500,01756,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,26.5,23.0,26.5,24.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01756\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01756\\t_026_500.jpg""]","[23.0, 23.5, 24.0, 24.5, 25.0, 25.5, 26.0, 26.5]",,,,,38.267,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01756.mp4,train,26.5,0.6484670639038086,0.0918937176465988,0.5565733313560486
