window_id,id,video_target,target,temporal_target,window_type,phase_name,phase_index,sample_weight,timestamp,window_start_timestamp,window_end_timestamp,center_timestamp,sequence_length,frame_count,frame_paths,timestamps,time_of_alert,time_of_event,seconds_to_alert,seconds_to_event,duration,video_path,split,source_peak_timestamp,source_peak_risk_score,source_peak_prob_class_2,source_peak_prob_class_3,ablation_variant,source_window_id,selection_rank
01781_context_hard_negative_010_038_000_all_w15,01781,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,38.0,34.5,38.0,36.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01781\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01781\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01781\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01781\\t_036_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01781\\t_036_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01781\\t_037_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01781\\t_037_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01781\\t_038_000.jpg""]","[34.5, 35.0, 35.5, 36.0, 36.5, 37.0, 37.5, 38.0]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01781.mp4,train,37.0,0.7068482041358948,0.2263227254152298,0.4805254638195038,all_w15,01781_context_hard_negative_010_038_000,1128
02035_context_hard_negative_001_000_500_all_w15,02035,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,0.5,0.0,0.5,0.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_500.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]",,,,,39.799,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02035.mp4,train,1.5,0.7067147493362427,0.2789798676967621,0.4277348816394806,all_w15,02035_context_hard_negative_001_000_500,1129
02035_context_hard_negative_002_001_000_all_w15,02035,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,1.0,0.0,1.0,0.5,8,8,"[""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_001_000.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0]",,,,,39.799,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02035.mp4,train,1.5,0.7067147493362427,0.2789798676967621,0.4277348816394806,all_w15,02035_context_hard_negative_002_001_000,1130
02035_context_hard_negative_003_001_500_all_w15,02035,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,1.5,0.0,1.5,0.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_001_500.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 1.5]",,,,,39.799,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02035.mp4,train,1.5,0.7067147493362427,0.2789798676967621,0.4277348816394806,all_w15,02035_context_hard_negative_003_001_500,1131
02035_context_hard_negative_004_002_000_all_w15,02035,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,2.0,0.0,2.0,1.0,8,8,"[""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_002_000.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 1.5, 2.0]",,,,,39.799,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02035.mp4,train,1.5,0.7067147493362427,0.2789798676967621,0.4277348816394806,all_w15,02035_context_hard_negative_004_002_000,1132
02035_context_hard_negative_005_002_500_all_w15,02035,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,2.5,0.0,2.5,1.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_002_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02035\\t_002_500.jpg""]","[0.0, 0.0, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5]",,,,,39.799,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02035.mp4,train,1.5,0.7067147493362427,0.2789798676967621,0.4277348816394806,all_w15,02035_context_hard_negative_005_002_500,1133
01879_context_hard_negative_011_035_500_all_w15,01879,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,35.5,32.0,35.5,33.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01879\\t_032_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_035_500.jpg""]","[32.0, 32.5, 33.0, 33.5, 34.0, 34.5, 35.0, 35.5]",,,,,40.459,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01879.mp4,train,36.5,0.7064018249511719,0.17781662940979,0.5285851955413818,all_w15,01879_context_hard_negative_011_035_500,1134
01879_context_hard_negative_012_036_000_all_w15,01879,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,36.0,32.5,36.0,34.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01879\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01879\\t_036_000.jpg""]","[32.5, 33.0, 33.5, 34.0, 34.5, 35.0, 35.5, 36.0]",,,,,40.459,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01879.mp4,train,36.5,0.7064018249511719,0.17781662940979,0.5285851955413818,all_w15,01879_context_hard_negative_012_036_000,1135
01097_context_hard_negative_001_011_500_all_w15,01097,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,11.5,8.0,11.5,9.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01097\\t_008_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_008_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_009_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_009_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_500.jpg""]","[8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 11.0, 11.5]",,,,,40.569,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01097.mp4,train,12.5,0.7063588500022888,0.2533413767814636,0.4530174732208252,all_w15,01097_context_hard_negative_001_011_500,1136
01097_context_hard_negative_002_012_000_all_w15,01097,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,12.0,8.5,12.0,10.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01097\\t_008_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_009_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_009_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_012_000.jpg""]","[8.5, 9.0, 9.5, 10.0, 10.5, 11.0, 11.5, 12.0]",,,,,40.569,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01097.mp4,train,12.5,0.7063588500022888,0.2533413767814636,0.4530174732208252,all_w15,01097_context_hard_negative_002_012_000,1137
01097_context_hard_negative_003_012_500_all_w15,01097,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,12.5,9.0,12.5,10.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01097\\t_009_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_009_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_012_500.jpg""]","[9.0, 9.5, 10.0, 10.5, 11.0, 11.5, 12.0, 12.5]",,,,,40.569,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01097.mp4,train,12.5,0.7063588500022888,0.2533413767814636,0.4530174732208252,all_w15,01097_context_hard_negative_003_012_500,1138
01097_context_hard_negative_004_013_000_all_w15,01097,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,13.0,9.5,13.0,11.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01097\\t_009_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_012_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_013_000.jpg""]","[9.5, 10.0, 10.5, 11.0, 11.5, 12.0, 12.5, 13.0]",,,,,40.569,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01097.mp4,train,12.5,0.7063588500022888,0.2533413767814636,0.4530174732208252,all_w15,01097_context_hard_negative_004_013_000,1139
01097_context_hard_negative_005_013_500_all_w15,01097,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,13.5,10.0,13.5,11.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01097\\t_010_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_010_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_012_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_013_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01097\\t_013_500.jpg""]","[10.0, 10.5, 11.0, 11.5, 12.0, 12.5, 13.0, 13.5]",,,,,40.569,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01097.mp4,train,12.5,0.7063588500022888,0.2533413767814636,0.4530174732208252,all_w15,01097_context_hard_negative_005_013_500,1140
01660_context_hard_negative_006_020_000_all_w15,01660,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,20.0,16.5,20.0,18.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01660\\t_016_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_000.jpg""]","[16.5, 17.0, 17.5, 18.0, 18.5, 19.0, 19.5, 20.0]",,,,,40.367,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01660.mp4,train,21.0,0.7060633301734924,0.0987906232476234,0.6072726845741272,all_w15,01660_context_hard_negative_006_020_000,1141
01660_context_hard_negative_007_020_500_all_w15,01660,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,20.5,17.0,20.5,18.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01660\\t_017_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_500.jpg""]","[17.0, 17.5, 18.0, 18.5, 19.0, 19.5, 20.0, 20.5]",,,,,40.367,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01660.mp4,train,21.0,0.7060633301734924,0.0987906232476234,0.6072726845741272,all_w15,01660_context_hard_negative_007_020_500,1142
01660_context_hard_negative_008_021_000_all_w15,01660,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,21.0,17.5,21.0,19.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01660\\t_017_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_021_000.jpg""]","[17.5, 18.0, 18.5, 19.0, 19.5, 20.0, 20.5, 21.0]",,,,,40.367,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01660.mp4,train,21.0,0.7060633301734924,0.0987906232476234,0.6072726845741272,all_w15,01660_context_hard_negative_008_021_000,1143
01660_context_hard_negative_009_021_500_all_w15,01660,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,21.5,18.0,21.5,19.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01660\\t_018_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_021_500.jpg""]","[18.0, 18.5, 19.0, 19.5, 20.0, 20.5, 21.0, 21.5]",,,,,40.367,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01660.mp4,train,21.0,0.7060633301734924,0.0987906232476234,0.6072726845741272,all_w15,01660_context_hard_negative_009_021_500,1144
01660_context_hard_negative_010_022_000_all_w15,01660,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,22.0,18.5,22.0,20.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01660\\t_018_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_019_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01660\\t_022_000.jpg""]","[18.5, 19.0, 19.5, 20.0, 20.5, 21.0, 21.5, 22.0]",,,,,40.367,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01660.mp4,train,21.0,0.7060633301734924,0.0987906232476234,0.6072726845741272,all_w15,01660_context_hard_negative_010_022_000,1145
01792_context_hard_negative_001_008_000_all_w15,01792,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,8.0,4.5,8.0,6.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01792\\t_004_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_005_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_005_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_000.jpg""]","[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0]",,,,,40.6,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01792.mp4,train,9.0,0.7058328986167908,0.2587291002273559,0.4471037983894348,all_w15,01792_context_hard_negative_001_008_000,1146
01792_context_hard_negative_002_008_500_all_w15,01792,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,8.5,5.0,8.5,6.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01792\\t_005_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_005_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_500.jpg""]","[5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5]",,,,,40.6,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01792.mp4,train,9.0,0.7058328986167908,0.2587291002273559,0.4471037983894348,all_w15,01792_context_hard_negative_002_008_500,1147
01792_context_hard_negative_003_009_000_all_w15,01792,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,9.0,5.5,9.0,7.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01792\\t_005_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_009_000.jpg""]","[5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0]",,,,,40.6,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01792.mp4,train,9.0,0.7058328986167908,0.2587291002273559,0.4471037983894348,all_w15,01792_context_hard_negative_003_009_000,1148
01792_context_hard_negative_004_009_500_all_w15,01792,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,9.5,6.0,9.5,7.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01792\\t_006_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_009_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_009_500.jpg""]","[6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0, 9.5]",,,,,40.6,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01792.mp4,train,9.0,0.7058328986167908,0.2587291002273559,0.4471037983894348,all_w15,01792_context_hard_negative_004_009_500,1149
01792_context_hard_negative_005_010_000_all_w15,01792,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,10.0,6.5,10.0,8.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01792\\t_006_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_007_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_008_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_009_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_009_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01792\\t_010_000.jpg""]","[6.5, 7.0, 7.5, 8.0, 8.5, 9.0, 9.5, 10.0]",,,,,40.6,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01792.mp4,train,9.0,0.7058328986167908,0.2587291002273559,0.4471037983894348,all_w15,01792_context_hard_negative_005_010_000,1150
02012_context_hard_negative_011_014_500_all_w15,02012,0,0,0,contextual_hard_negative,contextual_hard_negative,0,1.5,14.5,11.0,14.5,12.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02012\\t_011_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02012\\t_011_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02012\\t_012_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02012\\t_012_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02012\\t_013_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02012\\t_013_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02012\\t_014_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02012\\t_014_500.jpg""]","[11.0, 11.5, 12.0, 12.5, 13.0, 13.5, 14.0, 14.5]",,,,,40.163,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02012.mp4,train,15.5,0.7058086395263672,0.1367762982845306,0.5690323114395142,all_w15,02012_context_hard_negative_011_014_500,1151
